TS_Machine,bvp
1555570890.48162,9.744514
1555570890.49724,7.98909
1555570890.51287,5.271759
1555570890.52849,1.602554
1555570890.54412,-2.781151
1555570890.55975,-7.407806
1555570890.57537,-11.68068
1555570890.591,-15.02486
1555570890.60662,-17.10046
1555570890.62225,-17.93889
1555570890.63787,-17.93916
1555570890.6535,-17.75874
1555570890.66913,-18.06767
1555570890.68475,-19.32012
1555570890.70038,-21.60424
1555570890.716,-24.62656
1555570890.73163,-27.79565
1555570890.74725,-30.37344
1555570890.76288,-31.66072
1555570890.77851,-31.1216
1555570890.79413,-28.52028
1555570890.80976,-23.95224
1555570890.82538,-17.81651
1555570890.84101,-10.8071
1555570890.85663,-3.759766
1555570890.87226,2.494919
1555570890.88789,7.303711
1555570890.90351,10.36427
1555570890.91914,11.79817
1555570890.93476,12.03865
1555570890.95039,11.67036
1555570890.96601,11.192
1555570890.98164,10.89523
1555570890.99727,10.80721
1555570891.01289,10.82111
1555570891.02852,10.81018
1555570891.04414,10.71821
1555570891.05977,10.58301
1555570891.07539,10.47565
1555570891.09102,10.45723
1555570891.10665,10.57889
1555570891.12227,10.85696
1555570891.1379,11.29523
1555570891.15352,11.86769
1555570891.16915,12.50113
1555570891.18477,13.08634
1555570891.2004,13.51794
1555570891.21603,13.75628
1555570891.23165,13.80006
1555570891.24728,13.65639
1555570891.2629,13.26519
1555570891.27853,12.46343
1555570891.29416,11.06607
1555570891.30978,8.941322
1555570891.32541,6.104446
1555570891.34103,2.693008
1555570891.35666,-1.09819
1555570891.37228,-5.119171
1555570891.38791,-9.275986
1555570891.40354,-13.50017
1555570891.41916,-17.68982
1555570891.43479,-21.64835
1555570891.45041,-25.14651
1555570891.46604,-27.96068
1555570891.48166,-29.95033
1555570891.49729,-31.03913
1555570891.51292,-31.17258
1555570891.52854,-30.23724
1555570891.54417,-28.05319
1555570891.55979,-24.4466
1555570891.57542,-19.36114
1555570891.59104,-12.98264
1555570891.60667,-5.786407
1555570891.6223,1.538231
1555570891.63792,8.219658
1555570891.65355,13.60061
1555570891.66917,17.26091
1555570891.6848,19.084
1555570891.70042,19.2221
1555570891.71605,17.9985
1555570891.73168,15.80564
1555570891.7473,13.06108
1555570891.76293,10.19374
1555570891.77855,7.601952
1555570891.79418,5.634174
1555570891.8098,4.520023
1555570891.82543,4.260643
1555570891.84106,4.657478
1555570891.85668,5.394379
1555570891.87231,6.174229
1555570891.88793,6.828735
1555570891.90356,7.357464
1555570891.91918,7.834232
1555570891.93481,8.33218
1555570891.95044,8.739773
1555570891.96606,8.772583
1555570891.98169,8.08305
1555570891.99731,6.426144
1555570892.01294,3.836479
1555570892.02856,0.6534233
1555570892.04419,-2.574726
1555570892.05982,-5.329815
1555570892.07544,-7.302231
1555570892.09107,-8.515835
1555570892.10669,-9.232292
1555570892.12232,-9.814022
1555570892.13794,-10.5938
1555570892.15357,-11.77682
1555570892.1692,-13.45647
1555570892.18482,-15.63764
1555570892.20045,-18.25365
1555570892.21607,-21.08461
1555570892.2317,-23.7424
1555570892.24732,-25.67603
1555570892.26295,-26.33072
1555570892.27858,-25.31841
1555570892.2942,-22.56443
1555570892.30983,-18.31514
1555570892.32545,-12.99425
1555570892.34108,-7.071686
1555570892.3567,-0.9166489
1555570892.37233,5.225601
1555570892.38796,11.17707
1555570892.40358,16.78123
1555570892.41921,21.87299
1555570892.43483,26.25817
1555570892.45046,29.74063
1555570892.46608,32.11988
1555570892.48171,33.21659
1555570892.49734,32.95117
1555570892.51296,31.43184
1555570892.52859,29.00973
1555570892.54421,26.24268
1555570892.55984,23.76666
1555570892.57546,22.10265
1555570892.59109,21.44055
1555570892.60672,21.5908
1555570892.62234,22.05168
1555570892.63797,22.14812
1555570892.65359,21.3088
1555570892.66922,19.21868
1555570892.68484,15.89263
1555570892.70047,11.67426
1555570892.7161,7.100021
1555570892.73172,2.746746
1555570892.74735,-0.9355087
1555570892.76297,-3.724178
1555570892.7786,-5.668045
1555570892.79422,-7.009842
1555570892.80985,-8.100937
1555570892.82548,-9.306612
1555570892.8411,-10.91586
1555570892.85673,-13.0965
1555570892.87235,-15.87458
1555570892.88798,-19.15482
1555570892.9036,-22.72877
1555570892.91923,-26.37381
1555570892.93486,-29.93055
1555570892.95048,-33.40839
1555570892.96611,-36.92039
1555570892.98173,-40.60743
1555570892.99736,-44.451
1555570893.01298,-48.16483
1555570893.02861,-51.20956
1555570893.04424,-52.95527
1555570893.05986,-52.90842
1555570893.07549,-50.85166
1555570893.09111,-47.00006
1555570893.10674,-41.89465
1555570893.12236,-36.28594
1555570893.13799,-30.93987
1555570893.15362,-26.44984
1555570893.16924,-23.15808
1555570893.18487,-21.0588
1555570893.20049,-19.8279
1555570893.21612,-18.89387
1555570893.23174,-17.5796
1555570893.24737,-15.28533
1555570893.263,-11.68292
1555570893.27862,-6.800808
1555570893.29425,-0.9713483
1555570893.30987,5.300172
1555570893.3255,11.52965
1555570893.34112,17.42081
1555570893.35675,22.93807
1555570893.37238,28.24257
1555570893.388,33.51794
1555570893.40363,38.83208
1555570893.41925,43.99386
1555570893.43488,48.62101
1555570893.4505,52.26131
1555570893.46613,54.56714
1555570893.48176,55.44618
1555570893.49738,54.9817
1555570893.51301,53.38258
1555570893.52863,50.82646
1555570893.54426,47.37811
1555570893.55989,43.02572
1555570893.57551,37.78145
1555570893.59114,31.80217
1555570893.60676,25.39474
1555570893.62239,18.93662
1555570893.63801,12.77686
1555570893.65364,7.149685
1555570893.66927,2.146317
1555570893.68489,-2.227783
1555570893.70052,-6.023148
1555570893.71614,-9.351635
1555570893.73177,-12.39313
1555570893.74739,-15.3443
1555570893.76302,-18.3354
1555570893.77865,-21.24797
1555570893.79427,-23.63119
1555570893.8099,-24.77859
1555570893.82552,-23.96104
1555570893.84115,-20.78703
1555570893.85677,-15.42024
1555570893.8724,-8.608414
1555570893.88803,-1.47327
1555570893.90365,4.902649
1555570893.91928,9.843807
1555570893.9349,13.21615
1555570893.95053,15.28876
1555570893.96615,16.50621
1555570893.98178,17.17854
1555570893.99741,17.38726
1555570894.01303,17.00816
1555570894.02866,15.92627
1555570894.04428,14.16066
1555570894.05991,11.92718
1555570894.07553,9.591324
1555570894.09116,7.527561
1555570894.10679,6.0219
1555570894.12241,5.22588
1555570894.13804,5.148563
1555570894.15366,5.701595
1555570894.16929,6.725128
1555570894.18491,7.9855
1555570894.20054,9.187222
1555570894.21617,10.0242
1555570894.23179,10.25468
1555570894.24742,9.82225
1555570894.26304,8.85965
1555570894.27867,7.70105
1555570894.29429,6.692188
1555570894.30992,6.045937
1555570894.32555,5.712399
1555570894.34117,5.376667
1555570894.3568,4.651428
1555570894.37242,3.284817
1555570894.38805,1.311729
1555570894.40367,-0.9526978
1555570894.4193,-3.118328
1555570894.43493,-4.881359
1555570894.45055,-6.215565
1555570894.46618,-7.342834
1555570894.4818,-8.621841
1555570894.49743,-10.41177
1555570894.51305,-12.97374
1555570894.52868,-16.40132
1555570894.54431,-20.6016
1555570894.55993,-25.24716
1555570894.57556,-29.73817
1555570894.59118,-33.28772
1555570894.60681,-35.02381
1555570894.62243,-34.22845
1555570894.63806,-30.57871
1555570894.65369,-24.26276
1555570894.66931,-15.95042
1555570894.68494,-6.624283
1555570894.70056,2.655571
1555570894.71619,10.97725
1555570894.73181,17.7103
1555570894.74744,22.55541
1555570894.76307,25.50624
1555570894.77869,26.80575
1555570894.79432,26.82011
1555570894.80994,25.97179
1555570894.82557,24.64751
1555570894.84119,23.10568
1555570894.85682,21.48533
1555570894.87245,19.78836
1555570894.88807,17.931
1555570894.9037,15.82617
1555570894.91932,13.42305
1555570894.93495,10.79409
1555570894.95057,8.12962
1555570894.9662,5.71246
1555570894.98183,3.818153
1555570894.99745,2.697342
1555570895.01308,2.460644
1555570895.0287,3.10228
1555570895.04433,4.483242
1555570895.05995,6.341053
1555570895.07558,8.315617
1555570895.09121,9.994377
1555570895.10683,10.97024
1555570895.12246,10.96024
1555570895.13808,9.888916
1555570895.15371,7.920559
1555570895.16933,5.406088
1555570895.18496,2.730339
1555570895.20059,0.1552505
1555570895.21621,-2.278616
1555570895.23184,-4.744579
1555570895.24746,-7.519152
1555570895.26309,-10.83293
1555570895.27871,-14.74631
1555570895.29434,-19.10728
1555570895.30997,-23.60923
1555570895.32559,-27.84171
1555570895.34122,-31.39358
1555570895.35684,-33.8339
1555570895.37247,-34.75282
1555570895.38809,-33.77377
1555570895.40372,-30.65243
1555570895.41935,-25.39082
1555570895.43497,-18.30735
1555570895.4506,-10.04521
1555570895.46622,-1.389318
1555570895.48185,6.861673
1555570895.49747,14.08431
1555570895.5131,19.88647
1555570895.52873,24.09253
1555570895.54435,26.70238
1555570895.55998,27.81461
1555570895.5756,27.59166
1555570895.59123,26.2409
1555570895.60685,23.98798
1555570895.62248,21.00277
1555570895.63811,17.43629
1555570895.65373,13.40494
1555570895.66936,9.097048
1555570895.68498,4.835404
1555570895.70061,1.102352
1555570895.71623,-1.533831
1555570895.73186,-2.644071
1555570895.74749,-2.066404
1555570895.76311,-0.09370136
1555570895.77874,2.623999
1555570895.79436,5.213817
1555570895.80999,6.931351
1555570895.82561,7.374074
1555570895.84124,6.584289
1555570895.85687,5.002272
1555570895.87249,3.210061
1555570895.88812,1.696771
1555570895.90374,0.6854572
1555570895.91937,0.08644772
1555570895.93499,-0.4029145
1555570895.95062,-1.119557
1555570895.96625,-2.340217
1555570895.98187,-4.194112
1555570895.9975,-6.662417
1555570896.01312,-9.64114
1555570896.02875,-12.96562
1555570896.04437,-16.46384
1555570896.06,-19.96127
1555570896.07563,-23.35958
1555570896.09125,-26.63202
1555570896.10688,-29.82865
1555570896.1225,-32.9802
1555570896.13813,-35.94433
1555570896.15376,-38.32619
1555570896.16938,-39.46667
1555570896.18501,-38.61967
1555570896.20063,-35.19569
1555570896.21626,-29.09336
1555570896.23188,-20.7694
1555570896.24751,-11.19818
1555570896.26314,-1.542837
1555570896.27876,7.141522
1555570896.29439,14.18684
1555570896.31001,19.40595
1555570896.32564,22.99374
1555570896.34126,25.34603
1555570896.35689,26.88491
1555570896.37252,27.91976
1555570896.38814,28.60993
1555570896.40377,28.9717
1555570896.41939,28.92506
1555570896.43502,28.37156
1555570896.45064,27.2915
1555570896.46627,25.76237
1555570896.4819,24.01432
1555570896.49752,22.32936
1555570896.51315,20.96997
1555570896.52877,20.05165
1555570896.5444,19.48811
1555570896.56002,18.99142
1555570896.57565,18.18562
1555570896.59128,16.73447
1555570896.6069,14.49801
1555570896.62253,11.59137
1555570896.63815,8.369418
1555570896.65378,5.284436
1555570896.6694,2.73503
1555570896.68503,0.9033546
1555570896.70066,-0.2535467
1555570896.71628,-0.9869509
1555570896.73191,-1.596913
1555570896.74753,-2.359597
1555570896.76316,-3.391834
1555570896.77878,-4.710968
1555570896.79441,-6.259161
1555570896.81004,-7.987776
1555570896.82566,-9.884987
1555570896.84129,-12.02295
1555570896.85691,-14.53356
1555570896.87254,-17.54926
1555570896.88816,-21.13249
1555570896.90379,-25.21513
1555570896.91942,-29.57194
1555570896.93504,-33.7564
1555570896.95067,-37.22866
1555570896.96629,-39.42448
1555570896.98192,-39.89699
1555570896.99754,-38.43656
1555570897.01317,-35.07308
1555570897.0288,-30.06072
1555570897.04442,-23.79663
1555570897.06005,-16.76928
1555570897.07567,-9.487223
1555570897.0913,-2.442703
1555570897.10692,3.898014
1555570897.12255,9.110714
1555570897.13818,12.87358
1555570897.1538,14.97671
1555570897.16943,15.42844
1555570897.18505,14.46747
1555570897.20068,12.52665
1555570897.2163,10.16543
1555570897.23193,7.939367
1555570897.24756,6.289669
1555570897.26318,5.429914
1555570897.27881,5.367315
1555570897.29443,5.915827
1555570897.31006,6.798273
1555570897.32568,7.754208
1555570897.34131,8.595787
1555570897.35694,9.244562
1555570897.37256,9.727711
1555570897.38819,10.0965
1555570897.40381,10.42315
1555570897.41944,10.73646
1555570897.43506,11.00835
1555570897.45069,11.17787
1555570897.46632,11.16319
1555570897.48194,10.89915
1555570897.49757,10.39302
1555570897.51319,9.684877
1555570897.52882,8.831049
1555570897.54444,7.838802
1555570897.56007,6.635044
1555570897.5757,5.069246
1555570897.59132,3.004938
1555570897.60695,0.3750591
1555570897.62257,-2.733099
1555570897.6382,-6.102123
1555570897.65382,-9.438009
1555570897.66945,-12.50257
1555570897.68508,-15.22102
1555570897.7007,-17.71708
1555570897.71633,-20.2731
1555570897.73195,-23.14997
1555570897.74758,-26.39865
1555570897.7632,-29.71441
1555570897.77883,-32.44444
1555570897.79446,-33.75666
1555570897.81008,-32.91077
1555570897.82571,-29.53491
1555570897.84133,-23.73613
1555570897.85696,-16.17417
1555570897.87258,-7.778549
1555570897.88821,0.4594383
1555570897.90384,7.730244
1555570897.91946,13.57985
1555570897.93509,17.87038
1555570897.95071,20.73616
1555570897.96634,22.45317
1555570897.98196,23.28754
1555570897.99759,23.44711
1555570898.01322,23.04712
1555570898.02884,22.13289
1555570898.04447,20.75773
1555570898.06009,19.05134
1555570898.07572,17.23023
1555570898.09134,15.54174
1555570898.10697,14.16925
1555570898.1226,13.15606
1555570898.13822,12.37715
1555570898.15385,11.61977
1555570898.16947,10.70483
1555570898.1851,9.534334
1555570898.20072,8.177427
1555570898.21635,6.751253
1555570898.23198,5.405388
1555570898.2476,4.221523
1555570898.26323,3.215881
1555570898.27885,2.381409
1555570898.29448,1.668633
1555570898.3101,1.03825
1555570898.32573,0.3820419
1555570898.34136,-0.4206696
1555570898.35698,-1.520758
1555570898.37261,-3.012291
1555570898.38823,-4.896717
1555570898.40386,-7.079971
1555570898.41949,-9.438633
1555570898.43511,-11.88721
1555570898.45074,-14.42749
1555570898.46636,-17.13673
1555570898.48199,-20.06654
1555570898.49761,-23.17113
1555570898.51324,-26.24445
1555570898.52887,-28.92221
1555570898.54449,-30.79775
1555570898.56012,-31.50618
1555570898.57574,-30.80614
1555570898.59137,-28.62099
1555570898.60699,-25.03905
1555570898.62262,-20.24075
1555570898.63825,-14.50122
1555570898.65387,-8.11689
1555570898.6695,-1.434807
1555570898.68512,5.165443
1555570898.70075,11.27704
1555570898.71637,16.5014
1555570898.732,20.53333
1555570898.74763,23.20313
1555570898.76325,24.52271
1555570898.77888,24.66221
1555570898.7945,23.8461
1555570898.81013,22.31932
1555570898.82575,20.32383
1555570898.84138,18.10917
1555570898.85701,15.96632
1555570898.87263,14.1384
1555570898.88826,12.80822
1555570898.90388,12.00447
1555570898.91951,11.6077
1555570898.93513,11.42583
1555570898.95076,11.2953
1555570898.96639,11.14517
1555570898.98201,10.94003
1555570898.99764,10.63276
1555570899.01326,10.05008
1555570899.02889,8.987766
1555570899.04451,7.315784
1555570899.06014,5.148472
1555570899.07577,2.835682
1555570899.09139,0.8355522
1555570899.10702,-0.5215454
1555570899.12264,-1.212387
1555570899.13827,-1.539875
1555570899.15389,-1.9589
1555570899.16952,-2.871704
1555570899.18515,-4.423203
1555570899.20077,-6.479038
1555570899.2164,-8.770161
1555570899.23202,-11.06539
1555570899.24765,-13.32853
1555570899.26327,-15.72126
1555570899.2789,-18.46783
1555570899.29453,-21.68185
1555570899.31015,-25.25553
1555570899.32578,-28.84563
1555570899.3414,-31.97068
1555570899.35703,-34.11572
1555570899.37265,-34.82758
1555570899.38828,-33.76915
1555570899.40391,-30.73328
1555570899.41953,-25.70901
1555570899.43516,-18.90788
1555570899.45078,-10.81222
1555570899.46641,-2.124035
1555570899.48203,6.359867
1555570899.49766,13.91872
1555570899.51329,20.07134
1555570899.52891,24.61933
1555570899.54454,27.6144
1555570899.56016,29.25314
1555570899.57579,29.75753
1555570899.59141,29.31751
1555570899.60704,28.08792
1555570899.62267,26.24696
1555570899.63829,23.98267
1555570899.65392,21.54169
1555570899.66954,19.13855
1555570899.68517,16.95929
1555570899.70079,15.08312
1555570899.71642,13.50251
1555570899.73205,12.15457
1555570899.74767,10.97841
1555570899.7633,9.969193
1555570899.77892,9.165474
1555570899.79455,8.613773
1555570899.81017,8.307972
1555570899.8258,8.185154
1555570899.84143,8.144997
1555570899.85705,8.11652
1555570899.87268,8.054436
1555570899.8883,7.952213
1555570899.90393,7.775444
1555570899.91955,7.422092
1555570899.93518,6.775135
1555570899.95081,5.747101
1555570899.96643,4.337044
1555570899.98206,2.656654
1555570899.99768,0.858078
1555570900.01331,-0.9092484
1555570900.02893,-2.606926
1555570900.04456,-4.297791
1555570900.06019,-6.156967
1555570900.07581,-8.431767
1555570900.09144,-11.35477
1555570900.10706,-15.10831
1555570900.12269,-19.64647
1555570900.13831,-24.65704
1555570900.15394,-29.52931
1555570900.16957,-33.44703
1555570900.18519,-35.60047
1555570900.20082,-35.41323
1555570900.21644,-32.73059
1555570900.23207,-27.8553
1555570900.24769,-21.46361
1555570900.26332,-14.39421
1555570900.27895,-7.47504
1555570900.29457,-1.364048
1555570900.3102,3.492207
1555570900.32582,6.910023
1555570900.34145,8.914711
1555570900.35707,9.703003
1555570900.3727,9.573887
1555570900.38833,8.859871
1555570900.40395,7.896309
1555570900.41958,6.976654
1555570900.4352,6.345043
1555570900.45083,6.16703
1555570900.46645,6.524696
1555570900.48208,7.36335
1555570900.49771,8.483086
1555570900.51333,9.631325
1555570900.52896,10.52374
1555570900.54458,10.94401
1555570900.56021,10.74944
1555570900.57583,9.923019
1555570900.59146,8.569244
1555570900.60709,6.866272
1555570900.62271,5.07666
1555570900.63834,3.458649
1555570900.65396,2.213028
1555570900.66959,1.387756
1555570900.68522,0.8936768
1555570900.70084,0.4884567
1555570900.71647,-0.088974
1555570900.73209,-1.040924
1555570900.74772,-2.397881
1555570900.76334,-4.050385
1555570900.77897,-5.808655
1555570900.7946,-7.45491
1555570900.81022,-8.907013
1555570900.82585,-10.15462
1555570900.84147,-11.33678
1555570900.8571,-12.68467
1555570900.87272,-14.48315
1555570900.88835,-16.9539
1555570900.90398,-20.12571
1555570900.9196,-23.73317
1555570900.93523,-27.17145
1555570900.95085,-29.65614
1555570900.96648,-30.44475
1555570900.9821,-29.13819
1555570900.99773,-25.80485
1555570901.01336,-20.99708
1555570901.02898,-15.50069
1555570901.04461,-10.07441
1555570901.06023,-5.224861
1555570901.07586,-1.115837
1555570901.09148,2.317032
1555570901.10711,5.204208
1555570901.12274,7.586731
1555570901.13836,9.37767
1555570901.15399,10.42789
1555570901.16961,10.64652
1555570901.18524,10.1225
1555570901.20086,9.098392
1555570901.21649,7.92424
1555570901.23212,6.911339
1555570901.24774,6.282635
1555570901.26337,6.1521
1555570901.27899,6.560955
1555570901.29462,7.536339
1555570901.31024,9.017609
1555570901.32587,10.8658
1555570901.3415,12.76644
1555570901.35712,14.32277
1555570901.37275,15.13143
1555570901.38837,14.95327
1555570901.404,13.77232
1555570901.41962,11.81575
1555570901.43525,9.428349
1555570901.45088,6.939056
1555570901.4665,4.565266
1555570901.48213,2.365635
1555570901.49775,0.252861
1555570901.51338,-1.915668
1555570901.529,-4.242981
1555570901.54463,-6.740852
1555570901.56026,-9.349842
1555570901.57588,-11.94492
1555570901.59151,-14.46719
1555570901.60713,-16.97227
1555570901.63838,-22.56823
1555570901.62276,-19.62049
1555570901.65401,-25.81022
1555570901.66964,-29.09871
1555570901.68526,-31.92459
1555570901.70089,-33.64786
1555570901.71651,-33.66914
1555570901.73214,-31.575
1555570901.74776,-27.25245
1555570901.76339,-20.89423
1555570901.77902,-12.98021
1555570901.79464,-4.198154
1555570901.81027,4.667377
1555570901.82589,12.85318
1555570901.84152,19.72325
1555570901.85714,24.85175
1555570901.87277,28.03305
1555570901.8884,29.30236
1555570901.90402,28.86243
1555570901.91965,27.07438
1555570901.93527,24.40268
1555570901.9509,21.40512
1555570901.96652,18.64885
1555570901.98215,16.66851
1555570901.99778,15.80477
1555570902.0134,16.15218
1555570902.02903,17.5047
1555570902.04465,19.4513
1555570902.06028,21.47831
1555570902.0759,23.13317
1555570902.09153,24.10329
1555570902.10716,24.23413
1555570902.12278,23.51416
1555570902.13841,21.97622
1555570902.15403,19.69661
1555570902.16966,16.75532
1555570902.18528,13.24599
1555570902.20091,9.297424
1555570902.21654,5.083763
1555570902.23216,0.8227444
1555570902.24779,-3.245319
1555570902.26341,-6.893038
1555570902.27904,-9.958078
1555570902.29466,-12.3963
1555570902.31029,-14.31216
1555570902.32592,-15.92922
1555570902.34154,-17.49292
1555570902.35717,-19.15313
1555570902.37279,-20.95466
1555570902.38842,-22.83028
1555570902.40404,-24.70476
1555570902.41967,-26.51988
1555570902.4353,-28.20357
1555570902.45092,-29.59076
1555570902.46655,-30.38481
1555570902.48217,-30.1698
1555570902.4978,-28.57977
1555570902.51342,-25.47614
1555570902.52905,-21.0404
1555570902.54468,-15.76528
1555570902.5603,-10.30639
1555570902.57593,-5.232801
1555570902.59155,-0.8736725
1555570902.60718,2.723127
1555570902.6228,5.744556
1555570902.63843,8.446144
1555570902.65406,11.01051
1555570902.66968,13.49053
1555570902.68531,15.78397
1555570902.70093,17.6967
1555570902.71656,18.99253
1555570902.73218,19.46855
1555570902.74781,19.06483
1555570902.76344,17.89221
1555570902.77906,16.31442
1555570902.79469,14.82617
1555570902.81031,13.93616
1555570902.82594,13.96745
1555570902.84156,14.88843
1555570902.85719,16.33094
1555570902.87282,17.67167
1555570902.88844,18.27409
1555570902.90407,17.70732
1555570902.91969,15.89293
1555570902.93532,13.10005
1555570902.95094,9.797755
1555570902.96657,6.443248
1555570902.9822,3.310219
1555570902.99782,0.4575748
1555570903.01345,-2.21596
1555570903.02907,-4.8614
1555570903.0447,-7.557584
1555570903.06032,-10.28594
1555570903.07595,-12.94782
1555570903.09158,-15.42545
1555570903.1072,-17.61242
1555570903.12283,-19.44334
1555570903.13845,-20.86414
1555570903.15408,-21.899
1555570903.1697,-22.6893
1555570903.18533,-23.4955
1555570903.20096,-24.62187
1555570903.21658,-26.28089
1555570903.23221,-28.35967
1555570903.24783,-30.36896
1555570903.26346,-31.52325
1555570903.27909,-30.99793
1555570903.29471,-28.26971
1555570903.31034,-23.30047
1555570903.32596,-16.56903
1555570903.34159,-8.850872
1555570903.35721,-1.016773
1555570903.37284,6.240655
1555570903.38847,12.44892
1555570903.40409,17.3211
1555570903.41972,20.6987
1555570903.43534,22.52959
1555570903.45097,22.86487
1555570903.46659,21.90812
1555570903.48222,20.02654
1555570903.49785,17.68213
1555570903.51347,15.405
1555570903.5291,13.67858
1555570903.54472,12.8577
1555570903.56035,13.0634
1555570903.57597,14.162
1555570903.5916,15.75274
1555570903.60723,17.31157
1555570903.62285,18.36472
1555570903.63848,18.65312
1555570903.6541,18.21917
1555570903.66973,17.33691
1555570903.68535,16.34413
1555570903.70098,15.45348
1555570903.71661,14.65605
1555570903.73223,13.75087
1555570903.74786,12.46698
1555570903.76348,10.64512
1555570903.77911,8.290233
1555570903.79473,5.595346
1555570903.81036,2.807723
1555570903.82599,0.1674881
1555570903.84161,-2.195105
1555570903.85724,-4.241511
1555570903.87286,-5.993547
1555570903.88849,-7.47616
1555570903.90411,-8.676847
1555570903.91974,-9.640811
1555570903.93537,-10.46071
1555570903.95099,-11.32511
1555570903.96662,-12.4492
1555570903.98224,-13.93752
1555570903.99787,-15.67332
1555570904.01349,-17.22943
1555570904.02912,-17.93038
1555570904.04475,-17.01327
1555570904.06037,-13.8466
1555570904.076,-8.169083
1555570904.09162,-0.1987114
1555570904.10725,9.441352
1555570904.12287,19.85271
1555570904.1385,30.07792
1555570904.15413,39.30265
1555570904.16975,46.98276
1555570904.18538,52.8427
1555570904.201,56.80648
1555570904.21663,58.88747
1555570904.23225,59.09237
1555570904.24788,57.48174
1555570904.26351,54.18729
1555570904.27913,49.48181
1555570904.29476,43.75861
1555570904.31038,37.39356
1555570904.32601,30.64831
1555570904.34163,23.59356
1555570904.35726,16.21532
1555570904.37289,8.536447
1555570904.38851,0.7752934
1555570904.40414,-6.659527
1555570904.41976,-13.2598
1555570904.43539,-18.64977
1555570904.45101,-22.71682
1555570904.46664,-25.65086
1555570904.48227,-27.82712
1555570904.49789,-29.60454
1555570904.51352,-31.14964
1555570904.52914,-32.4136
1555570904.54477,-33.19422
1555570904.56039,-33.30305
1555570904.57602,-32.65504
1555570904.59165,-31.346
1555570904.60727,-29.59231
1555570904.6229,-27.64088
1555570904.63852,-25.68909
1555570904.65415,-23.83276
1555570904.66977,-22.08664
1555570904.6854,-20.42427
1555570904.70103,-18.82976
1555570904.71665,-17.31442
1555570904.73228,-15.91148
1555570904.7479,-14.63085
1555570904.76353,-13.45391
1555570904.77915,-12.32344
1555570904.79478,-11.19483
1555570904.81041,-10.04608
1555570904.82603,-8.895016
1555570904.84166,-7.796837
1555570904.85728,-6.801022
1555570904.87291,-5.956512
1555570904.88853,-5.267799
1555570904.90416,-4.713043
1555570904.91979,-4.235481
1555570904.93541,-3.792675
1555570904.95104,-3.338802
1555570904.96666,-2.858765
1555570904.98229,-2.364315
1555570904.99791,-1.891373
1555570905.01354,-1.471313
1555570905.02917,-1.130634
1555570905.04479,-0.8707237
1555570905.06042,-0.6706619
1555570905.07604,-0.5097885
1555570905.09167,-0.3597374
1555570905.10729,-0.2087479
1555570905.12292,-0.05745316
1555570905.13855,0.08316803
1555570905.15417,0.1980782
1555570905.1698,0.2793427
1555570905.18542,0.3267975
1555570905.20105,0.3460045
1555570905.21667,0.3470154
1555570905.2323,0.3411751
1555570905.24793,0.336628
1555570905.26355,0.3352242
1555570905.27918,0.3366623
1555570905.2948,0.3380241
1555570905.31043,0.335865
1555570905.32605,0.3278923
1555570905.34168,0.3146553
1555570905.35731,0.2959137
1555570905.37293,0.2766418
1555570905.38856,0.2572784
1555570905.40418,0.2429886
1555570905.41981,0.2318649
1555570905.43544,0.2260361
1555570905.45106,0.2234993
1555570905.46669,0.2213058
1555570905.48231,0.2183647
1555570905.49794,0.2146416
1555570905.51356,0.2108688
1555570905.52919,0.2061577
1555570905.54482,0.2009048
1555570905.56044,0.1974258
1555570905.57607,0.196228
1555570905.59169,0.1940269
1555570905.60732,0.1943626
1555570905.62294,0.1931534
1555570905.63857,0.1928444
1555570905.6542,0.1919632
1555570905.66982,0.1922951
1555570905.68545,0.1909752
1555570905.70107,0.1902428
1555570905.7167,0.1895943
1555570905.73232,0.1881752
1555570905.74795,0.187645
1555570905.76358,0.1864624
1555570905.7792,0.1862068
1555570905.79483,0.1843491
1555570905.81045,0.1846161
1555570905.82608,0.1836395
1555570905.8417,0.1835938
1555570905.85733,0.1827469
1555570905.87296,0.1815834
1555570905.88858,0.1809959
1555570905.90421,0.181282
1555570905.91983,0.1806297
1555570905.93546,0.178791
1555570905.95108,0.1786842
1555570905.96671,0.1780128
1555570905.98234,0.1770973
1555570905.99796,0.1761398
1555570906.01359,0.1762352
1555570906.02921,0.1755371
1555570906.04484,0.1753044
1555570906.06046,0.1737976
1555570906.07609,0.1727676
1555570906.09172,0.1731071
1555570906.10734,0.1717606
1555570906.12297,0.1712341
1555570906.13859,0.1703377
1555570906.15422,0.1695633
1555570906.16984,0.1694145
1555570906.18547,0.1689758
1555570906.2011,0.1680717
1555570906.21672,0.1664085
1555570906.23235,0.1665764
1555570906.24797,0.165226
1555570906.2636,0.1650505
1555570906.27922,0.1652565
1555570906.29485,0.1640511
1555570906.31048,0.1622124
1555570906.3261,0.1622925
1555570906.34173,0.1616173
1555570906.35735,0.1614494
1555570906.37298,0.1610947
1555570906.3886,0.1602135
1555570906.40423,0.1600571
1555570906.41986,0.1590195
1555570906.43548,0.158432
1555570906.45111,0.1570549
1555570906.46673,0.1570282
1555570906.48236,0.1569519
1555570906.49798,0.1551857
1555570906.51361,0.1557083
1555570906.52924,0.1541519
1555570906.54486,0.1539536
1555570906.56049,0.1532288
1555570906.57611,0.1522293
1555570906.59174,0.1517448
1555570906.60736,0.1515198
1555570906.62299,0.1511536
