TS_Machine,hr
1555577158.3318,75.29063
1555577159.12871,75.29065
1555577160.00375,68.56825
1555577160.89442,67.3653
1555577161.81633,65.08173
1555577162.67575,69.81495
1555577163.55079,68.56825
1555577164.44145,67.3653
1555577165.33212,67.3653
1555577166.17591,71.10782
1555577167.0197,71.10782
1555577167.97287,62.94791
1555577168.92604,62.94789
1555577169.86358,63.99704
1555577170.73862,68.56825
1555577171.59804,69.81495
1555577172.50433,66.20383
1555577173.4575,62.94791
1555577174.36379,66.20383
1555577175.2232,69.81495
1555577176.11387,67.3653
1555577177.03579,65.08173
1555577177.98896,62.94791
1555577178.84837,69.81495
1555577179.72341,68.56825
1555577180.66096,63.99704
1555577181.61413,62.94791
1555577182.55167,63.99704
1555577183.39546,71.10782
1555577184.23925,71.10782
1555577185.12991,67.3653
1555577186.08308,62.94791
1555577187.03625,62.94791
1555577187.91129,68.56825
1555577188.78633,68.56825
1555577189.7395,62.94789
1555577190.75517,59.07419
1555577191.73959,60.94956
1555577192.63026,67.3653
1555577193.53655,66.20383
1555577194.48972,62.94791
1555577195.45852,61.93262
1555577196.38043,65.08172
1555577197.2711,67.3653
1555577198.17739,66.20383
1555577199.14619,61.93262
1555577200.09936,62.94791
1555577200.9744,68.56825
1555577201.81819,71.10782
1555577202.64635,72.44947
1555577203.55264,66.20383
1555577204.55269,59.99723
1555577205.47461,65.08173
1555577206.36527,67.3653
1555577207.31844,62.94791
1555577208.33411,59.07418
1555577209.31853,60.94956
1555577210.22483,66.20383
1555577211.11549,67.3653
1555577212.06866,62.94791
1555577213.08433,59.07419
1555577214.08438,59.99721
1555577214.99067,66.20383
1555577215.94384,62.94791
1555577216.92826,60.94956
1555577217.89706,61.93262
1555577218.81897,65.08173
1555577219.69401,68.56825
1555577220.5378,71.10782
1555577221.44409,66.20383
1555577222.44414,59.99723
1555577223.44419,59.99721
1555577224.38173,63.99704
1555577225.3349,62.94791
1555577226.35057,59.07419
1555577227.41312,56.46796
1555577228.39754,60.94956
1555577229.28821,67.3653
1555577230.21013,65.08173
1555577231.17892,61.93262
1555577232.21022,58.17913
1555577233.13214,65.08172
1555577234.10093,61.93262
1555577235.13223,58.17913
1555577236.17915,57.31078
1555577237.1167,63.99702
1555577238.00736,67.3653
1555577238.94491,63.99704
1555577239.89807,62.94791
1555577240.89812,59.99723
1555577241.83566,63.99704
1555577242.72633,67.3653
1555577243.66387,63.99704
1555577244.60142,63.99704
1555577245.52333,65.08172
1555577246.39838,68.56825
1555577247.22654,72.44949
1555577248.10158,68.56825
1555577249.03912,63.99702
1555577249.99229,62.94791
1555577250.85171,69.81495
1555577251.80488,62.94791
1555577252.7893,60.94956
1555577253.72684,63.99704
1555577254.63313,66.20383
1555577255.50817,68.56825
1555577256.43009,65.08173
1555577257.36763,63.99704
1555577258.28955,65.08173
1555577259.18022,67.3653
1555577260.00838,72.44947
1555577260.88342,68.56825
1555577261.83659,62.94791
1555577262.82101,60.94955
1555577263.80543,60.94956
1555577264.6961,67.3653
1555577265.61802,65.08173
1555577266.60244,60.94956
1555577267.60248,59.99723
1555577268.5244,65.08172
1555577269.43069,66.20383
1555577270.39949,61.93262
1555577271.39953,59.99723
1555577272.3527,62.94791
1555577273.25899,66.20383
1555577274.22779,61.93262
1555577275.21221,60.94955
1555577276.16538,62.94791
1555577277.07167,66.20383
1555577277.91546,71.10782
1555577278.82175,66.20383
1555577279.80617,60.94956
1555577280.77497,61.93262
1555577281.69689,65.08173
1555577282.57193,68.56825
1555577283.50947,63.99704
1555577284.52514,59.07418
1555577285.49394,61.93262
1555577286.41585,65.08173
1555577287.25964,71.10782
1555577288.13468,68.56825
1555577289.07223,63.99704
1555577290.07227,59.99723
1555577291.00982,63.99704
1555577291.94736,63.99704
1555577292.94741,59.99721
1555577293.99433,57.31078
1555577295.01,59.07419
1555577295.93192,65.08173
1555577296.83821,66.20383
1555577297.79138,62.94789
1555577298.74455,62.94791
1555577299.68209,63.99704
1555577300.54151,69.81495
1555577301.41655,68.56825
1555577302.38534,61.93262
1555577303.44789,56.46798
1555577304.44794,59.99721
1555577305.40111,62.94791
1555577306.44803,57.31078
1555577307.51058,56.46796
1555577308.54188,58.17913
1555577309.4638,65.08173
1555577310.35446,67.3653
1555577311.33888,60.94956
1555577312.3233,60.94956
1555577313.30772,60.94955
1555577314.24527,63.99704
